OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02100126,Sample-Routine,Water,Surface Water,2021-04-21,12:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-694306143142500,,,"Stable, normal stage",Routine sample,40,USGS parameter code 82398,Multiple verticals,US DH-81,,Nitrate,Dissolved,0.194,mg/l as N,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02100126,Sample-Routine,Water,Surface Water,2021-04-21,12:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-694306143142500,,,"Stable, normal stage",Routine sample,40,USGS parameter code 82398,Multiple verticals,US DH-81,,Nitrate,Dissolved,0.858,mg/l asNO3,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02100244,Sample-Routine,Water,Surface Water,2021-08-16,15:10:00,AKDT,,,,0.5,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-694306143142500,,,"Stable, normal stage",Routine sample,30,USGS parameter code 82398,"Single vertical, depth integrated",US DH-81,,Nitrate,Dissolved,0.099,mg/l as N,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02100244,Sample-Routine,Water,Surface Water,2021-08-16,15:10:00,AKDT,,,,0.5,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-694306143142500,,,"Stable, normal stage",Routine sample,30,USGS parameter code 82398,"Single vertical, depth integrated",US DH-81,,Nitrate,Dissolved,0.437,mg/l asNO3,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02100241,Sample-Routine,Water,Surface Water,2021-08-15,14:20:00,AKDT,,,,1,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-694207143142300,,,"Stable, normal stage",Routine sample,30,USGS parameter code 82398,"Single vertical, depth integrated",US DH-81,,Nitrate,Dissolved,0.048,mg/l as N,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02100241,Sample-Routine,Water,Surface Water,2021-08-15,14:20:00,AKDT,,,,1,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-694207143142300,,,"Stable, normal stage",Routine sample,30,USGS parameter code 82398,"Single vertical, depth integrated",US DH-81,,Nitrate,Dissolved,0.212,mg/l asNO3,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300091,Sample-Routine,Water,Surface Water,2023-06-27,16:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701409151162900,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300091,Sample-Routine,Water,Surface Water,2023-06-27,16:00:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701409151162900,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300099,Sample-Routine,Water,Surface Water,2023-06-26,13:40:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701008151561200,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300099,Sample-Routine,Water,Surface Water,2023-06-26,13:40:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701008151561200,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300103,Sample-Routine,Water,Surface Water,2023-06-27,11:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701259151583700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300103,Sample-Routine,Water,Surface Water,2023-06-27,11:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701259151583700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300094,Sample-Routine,Water,Surface Water,2023-06-28,11:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701808151165100,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300094,Sample-Routine,Water,Surface Water,2023-06-28,11:10:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701808151165100,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300093,Sample-Routine,Water,Surface Water,2023-06-28,12:20:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701720151184500,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300093,Sample-Routine,Water,Surface Water,2023-06-28,12:20:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701720151184500,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300102,Sample-Routine,Water,Surface Water,2023-06-26,11:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-700825152071300,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300102,Sample-Routine,Water,Surface Water,2023-06-26,11:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-700825152071300,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300098,Sample-Routine,Water,Surface Water,2023-06-27,13:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-700646152112000,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300098,Sample-Routine,Water,Surface Water,2023-06-27,13:30:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-700646152112000,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300092,Sample-Routine,Water,Surface Water,2023-06-28,14:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701641151284400,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.010,mg/l as N,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.02300092,Sample-Routine,Water,Surface Water,2023-06-28,14:50:00,AKDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-701641151284400,,,Not determined,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Not Detected,Nitrate,Dissolved,,,,Preliminary,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,NWIS
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKCH11-0031-Midwater,Sample-Routine,Water,Surface Water,2011-09-05,,,,,,37,m,,,,,,Chukchi Sea 2010-2011 AKMAP,,AKDECAKMAP-AKCH11-0031,Midwater Sample,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,0.83,umol/L,J,Final,,Actual,,,,,,Seal Analytical Method No. G-172-96 Rev. 15. u,,,,,,,350.1,USEPA,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKCH11-0031-Surface,Sample-Routine,Water,Surface Water,2011-09-05,,,,,,2,m,,,,,,Chukchi Sea 2010-2011 AKMAP,,AKDECAKMAP-AKCH11-0031,Surface Sample,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,0.54,umol/L,J,Final,,Actual,,,,,,Seal Analytical Method No. G-172-96 Rev. 15. u,,,,,,,350.1,USEPA,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKCH11-0035-Bottom,Sample-Routine,Water,Surface Water,2011-09-06,,,,,,57,m,,,,,,Chukchi Sea 2010-2011 AKMAP,,AKDECAKMAP-AKCH11-0035,Bottom Sample,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.21,umol/L,J,Final,,Actual,,,,,,Seal Analytical Method No. G-172-96 Rev. 15. u,,,,,,,350.1,USEPA,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKCH11-0031-Bottom,Sample-Routine,Water,Surface Water,2011-09-05,,,,,,57,m,,,,,,Chukchi Sea 2010-2011 AKMAP,,AKDECAKMAP-AKCH11-0031,Bottom Sample,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.39,umol/L,J,Final,,Actual,,,,,,Seal Analytical Method No. G-172-96 Rev. 15. u,,,,,,,350.1,USEPA,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKCH11-0035-Midwater,Sample-Routine,Water,Surface Water,2011-09-06,,,,,,30,m,,,,,,Chukchi Sea 2010-2011 AKMAP,,AKDECAKMAP-AKCH11-0035,Midwater Sample,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1,umol/L,J,Final,,Actual,,,,,,Seal Analytical Method No. G-172-96 Rev. 15. u,,,,,,,350.1,USEPA,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKCH11-0035-Surface,Sample-Routine,Water,Surface Water,2011-09-06,,,,,,2,m,,,,,,Chukchi Sea 2010-2011 AKMAP,,AKDECAKMAP-AKCH11-0035,Surface Sample,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,0.53,umol/L,J,Final,,Actual,,,,,,Seal Analytical Method No. G-172-96 Rev. 15. u,,,,,,,350.1,USEPA,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-15,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-15,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.666,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-15,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-15,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Total,0.812,umol/L,,Final,,Actual,,,,,,Unfiltered,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-20,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-20,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,2.105,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-20,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-20,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Total,1.572,umol/L,,Final,,Actual,,,,,,Unfiltered,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-10,Sample-Routine,Water,Surface Water,2014-08-13,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-10,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.872,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-14,Sample-Routine,Water,Surface Water,2014-08-10,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-14,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.46,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-10,Sample-Routine,Water,Surface Water,2014-08-13,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-10,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Total,0.458,umol/L,,Final,,Actual,,,,,,Unfiltered,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-14,Sample-Routine,Water,Surface Water,2014-08-10,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-14,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Total,0.823,umol/L,,Final,,Actual,,,,,,Unfiltered,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-04,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-04,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Total,0.487,umol/L,,Final,,Actual,,,,,,Unfiltered,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-04,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-04,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.44,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-01,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-01,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Total,1.487,umol/L,,Final,,Actual,,,,,,Unfiltered,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-01,Sample-Routine,Water,Surface Water,2014-08-12,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-01,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.318,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-06,Sample-Routine,Water,Surface Water,2014-08-10,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-06,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Total,0.152,umol/L,,Final,,Actual,,,,,,Unfiltered,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,UAF School of Fisheries and Ocean Sciences,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-06,Sample-Routine,Water,Surface Water,2014-08-10,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-06,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,1.311,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-WQ-CHEM-AKSL14-02,Sample-Routine,Water,Surface Water,2014-08-10,,,,,,0.5,m,,,,,,Offshore Oil/Gas Simpson Lagoon,,AKDECAKMAP-AKSL14-02,,,,,AKMAP 007,AKDECAKMAP,Water- subsamples (niskin),Niskin Bottle,,Nitrate,Dissolved,0.953,umol/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,Method Detection Level,0.01,umol/L,,STORET
